Model,Investigation_Type,Event_Date,Location,Country,Aircraft_Damage,Make,Fatal_Injuries,Intro,Outro,Operational_Count,Is_Operational
757,Incident,2/21/10,"""Bacelona, Spain""",Spain,None Reported,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Incident,10/22/13,"""Providenciales, Turks And Caicos Islands""",Turks And Caicos Islands,None Reported,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Incident,9/19/13,"""San Andreas, Colombia""",Colombia,None Reported,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Incident,4/25/14,"""Kona, HI""",United States,None Reported,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Incident,10/20/13,"""Dublin, Ireland""",Ireland,Minor,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Incident,8/8/12,"""Tenerife Sur, Spain""",Spain,None Reported,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Incident,8/27/04,"""Richmond, BC, Canada""",Canada,Minor,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,3/1/04,"""Janesville, WI""",United States,None Reported,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,5/22/02,"""Gibraltar, Gibraltar""",Gibraltar,Substantial,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,4/18/02,"""Springfield, MO""",United States,None Reported,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,3/2/02,"""Seattle, WA""",United States,Substantial,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Incident,1/10/07,"""Atlanta, GA""",United States,None Reported,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,1/13/08,"""San Francisco, CA""",United States,Substantial,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Incident,5/17/06,"""Portland, OR""",United States,None Reported,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,3/15/06,"""Omaha, NE""",United States,None Reported,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,4/21/03,"""Lithonia, GA""",United States,None Reported,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,9/23/01,"""Indianapolis, IN""",United States,None Reported,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Incident,5/30/12,"""Miami, FL""",United States,None Reported,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,6/5/05,"""New Chicago, IN""",United States,None Reported,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Incident,8/24/03,"""Miami, FL""",United States,Minor,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,5/20/03,"""Santa Ana, CA""",United States,Substantial,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,4/16/88,"""San Jose, Costa Rica""",Costa Rica,None Reported,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Incident,3/11/11,"""ATLANTA, GA""",United States,None Reported,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Incident,7/11/07,"""Fort Lauderdale, FL""",United States,None Reported,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,2/25/06,"""Boston, MA""",United States,Substantial,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,3/6/05,"""Boston, MA""",United States,None Reported,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Incident,4/17/03,"""Salt Lake City, UT""",United States,Minor,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,6/2/02,"""Fairfield, IL""",United States,None Reported,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,7/11/01,"""San Francisco, CA""",United States,None Reported,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,7/1/02,"""Uberlingen, Germany""",Germany,Destroyed,Boeing,71,1/1/83,9/21/17,1049,Yes
757,Accident,4/24/07,"""Burbank, CA""",United States,None Reported,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,6/3/07,"""Denver, CO""",United States,None Reported,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Incident,5/31/04,"""Anchorage, AK""",United States,None Reported,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,1/19/03,"""Flushing, NY""",United States,Substantial,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,9/9/02,"""Baltimore, MD""",United States,Substantial,Boeing,0,1/1/83,9/21/17,1049,Yes
767,Accident,7/29/08,"""Budapest, Hungary""",Hungary,None Reported,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Incident,2/17/15,"""Islamabad, Pakistan, Pakistan""",Pakistan,Minor,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Accident,12/5/13,"""Madrid, Spain""",Spain,Substantial,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Incident,7/12/15,"""Singapore, Singapore""",Singapore,None Reported,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Accident,9/12/14,"""Seoul, Korea, Republic Of""","""Korea, Republic Of""",None Reported,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Incident,11/4/14,"""Lima, Peru""",Peru,None Reported,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Incident,4/14/11,"""Barcelona, Spain""",Spain,Minor,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Incident,1/21/14,"""Buenos Aires, Argentina""",Argentina,Minor,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Incident,11/6/05,"""London, United Kingdom""",United Kingdom,None Reported,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Accident,4/15/02,"""Pusan, Korea, Republic Of""","""Korea, Republic Of""",Destroyed,Boeing,138,11/1/82,9/21/17,1088,Yes
767,Incident,12/8/02,"""Brisbane, Australia""",Australia,Minor,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Incident,10/19/02,"""BOSTON, MA""",United States,Minor,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Incident,6/2/06,"""Los Angeles, CA""",United States,Substantial,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Accident,4/22/02,Atlantic Ocean,,None Reported,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Accident,7/11/05,"""Raleigh-Durham, NC""",United States,None Reported,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Accident,9/29/04,Caribbean Sea,,None Reported,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Incident,11/27/01,"""Melbourne, Australia""",Australia,Minor,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Incident,11/8/06,"""Bristol, United Kingdom""",United Kingdom,Minor,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Incident,3/19/14,"""FRANKFURT, Germany""",Germany,None Reported,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Incident,7/5/08,"""New York, NY""",United States,None Reported,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Incident,11/22/07,"""Nice, France""",France,Minor,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Incident,3/3/07,"""London, United Kingdom""",United Kingdom,Minor,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Incident,9/17/06,,Iceland,Minor,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Accident,6/17/06,"""Dulles, VA""",United States,Substantial,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Incident,10/21/02,"""Buenos Aires, Argentina""",Argentina,Minor,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Incident,7/2/02,"""Asuncion, Paraguay""",Paraguay,None Reported,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Accident,3/16/01,"""PUERTO PLATA, Dominican Republic""",Dominican Republic,Substantial,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Incident,2/19/04,"""Miami, FL""",United States,None Reported,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Incident,12/1/05,"""Kagoshima, Japan""",Japan,Minor,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Accident,8/7/04,"""Viru-Viru Int, Bolivia""",Bolivia,Substantial,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Incident,4/23/01,"""Zurich, Switzerland""",Switzerland,None Reported,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Incident,3/27/01,"""Paris, France""",France,None Reported,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Accident,12/27/00,"""Boston, MA""",United States,None Reported,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Incident,12/30/06,"""Auckland, New Zealand""",New Zealand,Minor,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Incident,7/3/12,"""Sao Paulo, Brazil""",Brazil,None Reported,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Incident,4/13/10,"""Keflavik, Iceland""",Iceland,None Reported,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Incident,8/20/07,"""Frankfurt, Germany""",Germany,Minor,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Incident,12/4/01,"""London, United Kingdom""",United Kingdom,Minor,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Accident,9/13/12,"""Sao Paulo, Brazil""",Brazil,Minor,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Incident,8/24/02,"""Buenos Aires, Argentina""",Argentina,None Reported,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Accident,4/5/02,"""Atlanta, GA""",United States,Substantial,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Accident,9/11/98,"""Houston, TX""",United States,Substantial,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Accident,1/5/14,"""Madinah, Saudi Arabia""",Saudi Arabia,Minor,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Accident,7/28/04,"""Rome, Italy""",Italy,Minor,Boeing,0,11/1/82,9/21/17,1088,Yes
777,Accident,10/28/11,"""Nani, Kenya""",Kenya,None Reported,Boeing,0,6/1/95,9/21/17,1412,Yes
777,Accident,7/17/14,"""Hrabove, Ukraine""",Ukraine,Destroyed,Boeing,295,6/1/95,9/21/17,1412,Yes
777,Accident,3/8/14,"""Kuala Lampur, Malaysia""",Malaysia,Destroyed,Boeing,239,6/1/95,9/21/17,1412,Yes
777,Accident,3/31/12,"""Tokyo, Japan""",Japan,Substantial,Boeing,0,6/1/95,9/21/17,1412,Yes
777,Accident,12/19/13,"""Changi, Singapore""",Singapore,None Reported,Boeing,0,6/1/95,9/21/17,1412,Yes
777,Incident,8/15/14,"""Shemya, AK""",United States,None Reported,Boeing,0,6/1/95,9/21/17,1412,Yes
777,Incident,7/21/13,"""Moscow, Russia""",Russia,None Reported,Boeing,0,6/1/95,9/21/17,1412,Yes
777,Accident,12/16/14,"""Ishikawa, Japan""",Japan,None Reported,Boeing,0,6/1/95,9/21/17,1412,Yes
777,Accident,10/3/14,"""Buenos Aires, Argentina""",Argentina,None Reported,Boeing,0,6/1/95,9/21/17,1412,Yes
777,Incident,10/3/13,"""Changi, Singapore""",Singapore,None Reported,Boeing,0,6/1/95,9/21/17,1412,Yes
777,Incident,9/22/06,"""Brindisi, Italy""",Italy,Minor,Boeing,0,6/1/95,9/21/17,1412,Yes
777,Incident,8/1/05,"""Perth, Australia""",Australia,None Reported,Boeing,0,6/1/95,9/21/17,1412,Yes
777,Accident,2/26/07,"""London, United Kingdom""",United Kingdom,Substantial,Boeing,0,6/1/95,9/21/17,1412,Yes
777,Incident,5/12/07,"""Tel Aviv, Israel""",Israel,Minor,Boeing,0,6/1/95,9/21/17,1412,Yes
777,Incident,12/31/12,"""Seoul, South Korea, Korea, Republic Of""","""Korea, Republic Of""",None Reported,Boeing,0,6/1/95,9/21/17,1412,Yes
777,Accident,7/5/12,"""Tokyo, Japan""",Japan,None Reported,Boeing,0,6/1/95,9/21/17,1412,Yes
777,Incident,3/27/10,"""San Francisco, CA""",United States,None Reported,Boeing,0,6/1/95,9/21/17,1412,Yes
777,Accident,12/14/07,"""Chicago, IL""",United States,Minor,Boeing,0,6/1/95,9/21/17,1412,Yes
777,Accident,6/27/07,"""Chicago, IL""",United States,Minor,Boeing,0,6/1/95,9/21/17,1412,Yes
777,Accident,2/25/03,"""Miami, FL""",United States,None Reported,Boeing,0,6/1/95,9/21/17,1412,Yes
777,Accident,4/25/06,"""DFW Int'l Apt, TX""",United States,None Reported,Boeing,0,6/1/95,9/21/17,1412,Yes
777,Accident,9/5/01,"""Denver, CO""",United States,Substantial,Boeing,1,6/1/95,9/21/17,1412,Yes
777,Accident,1/17/08,"""London, United Kingdom""",United Kingdom,Substantial,Boeing,0,6/1/95,9/21/17,1412,Yes
777,Accident,10/7/03,"""San Francisco, CA""",United States,Substantial,Boeing,0,6/1/95,9/21/17,1412,Yes
777,Incident,2/25/08,"""Mexico City, Mexico""",Mexico,Minor,Boeing,0,6/1/95,9/21/17,1412,Yes
777,Incident,9/28/03,"""Chennai, India""",India,None Reported,Boeing,0,6/1/95,9/21/17,1412,Yes
777,Incident,3/29/08,"""Azores, Portugal""",Portugal,None Reported,Boeing,0,6/1/95,9/21/17,1412,Yes
777,Incident,12/30/15,"""Calgary, Canada""",Canada,None Reported,Boeing,0,6/1/95,9/21/17,1412,Yes
787,Incident,9/18/13,"""Warsaw, Poland""",Poland,None Reported,Boeing,0,10/1/11,9/21/17,431,Yes
787,Incident,1/22/15,"""Budapest, Hungary""",Hungary,None Reported,Boeing,0,10/1/11,9/21/17,431,Yes
727,Accident,11/18/06,"""Leticia, Colombia""",Colombia,Destroyed,Boeing,0,2/1/64,1/1/84,1831,No
727,Incident,7/13/01,"""MEMPHIS, TN""",United States,Minor,Boeing,0,2/1/64,1/1/84,1831,No
737,Incident,7/12/99,"""Cuzco, Peru""",Peru,None Reported,Boeing,0,2/1/68,9/21/17,9093,Yes
737,Accident,4/12/98,"""ALMATY, Kazakhstan""",Kazakhstan,None Reported,Boeing,0,2/1/68,9/21/17,9093,Yes
737,Accident,2/8/97,"""NURNBERG/GERF, Germany""",Germany,None Reported,Boeing,0,2/1/68,9/21/17,9093,Yes
737,Incident,3/25/01,"""Riyahd, Saudi Arabia""",Saudi Arabia,None Reported,Boeing,0,2/1/68,9/21/17,9093,Yes
737,Accident,2/3/01,"""Boston, MA""",United States,Substantial,Boeing,0,2/1/68,9/21/17,9093,Yes
747,Incident,1/24/05,"""Dusseldorf, Germany""",Germany,Minor,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Accident,6/3/95,"""PANAMA  CITY, Panama""",Panama,Substantial,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Incident,6/5/01,"""Tokyo, Japan""",Japan,Minor,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Accident,5/21/01,Guam,,None Reported,Boeing,0,2/1/70,9/21/17,1522,Yes
767,Incident,6/18/00,"""Addis Ababa, Ethiopia""",Ethiopia,None Reported,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Accident,2/22/00,"""Harare, Zimbabwe""",Zimbabwe,None Reported,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Incident,1/19/05,"""Nice, France""",France,Minor,Boeing,0,11/1/82,9/21/17,1088,Yes
777,Accident,11/6/05,"""Heathrow IAP, United Kingdom""",United Kingdom,Substantial,Boeing,0,6/1/95,9/21/17,1412,Yes
777,Incident,6/6/01,"""Danang, Vietnam""",Vietnam,None Reported,Boeing,0,6/1/95,9/21/17,1412,Yes
777,Accident,5/20/05,"""London, United Kingdom""",United Kingdom,Substantial,Boeing,0,6/1/95,9/21/17,1412,Yes
777,Incident,1/30/01,,Australia,None Reported,Boeing,0,6/1/95,9/21/17,1412,Yes
